N,H,q,p,F,V,rho_m,rho_r,constraint_signed,constraint_abs,constraint_rel
-23.740000000000002,4.1715939857850296e+18,1.1016026268741218e-10,1.1016025902500346e-10,1.0000000000011016,2.099700000005122,7.668236709732731e+30,5.22065814785918e+37,0.0,0.0,0.0
-23.72,4.0080234519198413e+18,1.1238564753467253e-10,1.1238564358177725e-10,1.0000000000011238,2.099700000005225,7.221673368355042e+30,4.819274875185327e+37,0.0,0.0,0.0
-23.699999999999996,3.850866610307918e+18,1.1465598812978967e-10,1.1465598384406909e-10,1.0000000000011466,2.099700000005331,6.801115851446662e+30,4.448751415013934e+37,0.0,0.0,0.0
-23.68,3.699871976481288e+18,1.1697219264367769e-10,1.1697218810617474e-10,1.0000000000011697,2.0997000000054387,6.405049697690092e+30,4.1067151522101038e+37,0.0,0.0,0.0
-23.659999999999997,3.554797926818812e+18,1.1933518758879e-10,1.193351828427197e-10,1.0000000000011933,2.099700000005548,6.032048641129029e+30,3.7909758869587805e+37,0.0,0.0,0.0
-23.64,3.4154123118972073e+18,1.2174591818981153e-10,1.2174591303801725e-10,1.0000000000012175,2.0997000000056607,5.680769475070449e+30,3.4995118100092805e+37,9.44473296573929e+21,9.44473296573929e+21,2.698871141271491e-16
-23.619999999999997,3.281492085002038e+18,1.242053487709195e-10,1.2420534321407073e-10,1.0000000000012421,2.099700000005775,5.34994721508927e+30,3.23045655619261e+37,0.0,0.0,0.0
-23.6,3.1528229452057825e+18,1.2671446314037696e-10,1.2671445730062597e-10,1.0000000000012672,2.0997000000058916,5.038390543719029e+30,2.982087253313323e+37,-4.722366482869645e+21,4.722366482869645e+21,-1.5835773013531554e-16
-23.58,3.0291989944402534e+18,1.2927426497464005e-10,1.292742587868705e-10,1.0000000000012927,2.0997000000060106,4.7449775204207625e+30,2.7528134898847185e+37,0.0,0.0,0.0
-23.560000000000002,2.9104224080161265e+18,1.3188577822906092e-10,1.318857716942551e-10,1.000000000001319,2.0997000000061323,4.4686515413868577e+30,2.5411671310662658e+37,-4.722366482869645e+21,4.722366482869645e+21,-1.8583451653801522e-16
-23.54,2.796303118060887e+18,1.345500475436908e-10,1.3455004061757453e-10,1.0000000000013456,2.099700000006256,4.208417534624718e+30,2.345792917587671e+37,-4.722366482869645e+21,4.722366482869645e+21,-2.0131212777811893e-16
-23.519999999999996,2.686658509369984e+18,1.3726813866357763e-10,1.3726813149387467e-10,1.0000000000013727,2.099700000006382,3.9633383766235563e+30,2.1654397874631504e+37,0.0,0.0,0.0
-23.5,2.581313127183412e+18,1.4004113886447096e-10,1.4004113156033605e-10,1.0000000000014004,2.099700000006511,3.732531517697482e+30,1.9989528649232687e+37,0.0,0.0,0.0
-23.479999999999997,2.4800983964205604e+18,1.428701573766118e-10,1.4287014973719783e-10,1.0000000000014286,2.0997000000066426,3.515165803852869e+30,1.8452660652670428e+37,0.0,0.0,0.0
-23.46,2.3828523519243807e+18,1.457563258457922e-10,1.457563177888345e-10,1.0000000000014575,2.099700000006777,3.31045848373679e+30,1.7033952682805832e+37,-4.722366482869645e+21,4.722366482869645e+21,-2.772325163184052e-16
-23.439999999999998,2.2894193792822943e+18,1.4870079877888047e-10,1.4870079019933894e-10,1.000000000001487,2.099700000006914,3.1176723898863905e+30,1.5724320165074353e+37,0.0,0.0,0.0
-23.42,2.199649965810213e+18,1.5170475400257408e-10,1.517047450957292e-10,1.000000000001517,2.0997000000070534,2.9361132841298816e+30,1.4515376980197372e+37,0.0,0.0,0.0
-23.4,2.1134004613000817e+18,1.5476939313737185e-10,1.5476938385209892e-10,1.0000000000015477,2.099700000007196,2.7651273575790486e+30,1.3399381764384309e+37,2.3611832414348226e+21,2.3611832414348226e+21,1.7621579828792884e-16
-23.380000000000003,2.0305328481491558e+18,1.5789594208056014e-10,1.5789593217232785e-10,1.000000000001579,2.099700000007341,2.604098876211547e+30,1.2369188338178353e+37,0.0,0.0,0.0
-23.36,1.9509145205021514e+18,1.6108565148891318e-10,1.6108564102076688e-10,1.000000000001611,2.0997000000074895,2.452447963562593e+30,1.141819994650724e+37,0.0,0.0,0.0
-23.339999999999996,1.8744180720537935e+18,1.6433979729246132e-10,1.6433978632031565e-10,1.0000000000016434,2.099700000007641,2.3096285125441283e+30,1.0540327016931712e+37,1.1805916207174113e+21,1.1805916207174113e+21,1.1200709049407761e-16
-23.32,1.8009210921714568e+18,1.6765968119222792e-10,1.6765966972075574e-10,1.0000000000016767,2.099700000007795,2.1751262188690598e+30,9.729948165590506e+36,0.0,0.0,0.0
-23.299999999999997,1.7303059700119657e+18,1.7104663118353762e-10,1.7104661914619672e-10,1.0000000000017104,2.0997000000079526,2.048456729000057e+30,8.981874201151145e+36,1.1805916207174113e+21,1.1805916207174113e+21,1.3144153714753672e-16
-23.28,1.6624597063193362e+18,1.7450200209101595e-10,1.7450198940291985e-10,1.000000000001745,2.0997000000081134,1.9291638959542775e+30,8.29131489627116e+36,0.0,0.0,0.0
-23.259999999999998,1.5972737326016591e+18,1.7802717610730593e-10,1.7802716269205056e-10,1.0000000000017804,2.0997000000082773,1.816818136680948e+30,7.653848313786825e+36,0.0,0.0,0.0
-23.240000000000002,1.534643737398547e+18,1.8162356334821865e-10,1.81623549234795e-10,1.0000000000018163,2.0997000000084447,1.711014885098733e+30,7.06539249122052e+36,1.1805916207174113e+21,1.1805916207174113e+21,1.6709494005923778e-16
-23.22,1.4744694993603564e+18,1.8529260241417296e-10,1.8529258749333312e-10,1.000000000001853,2.0997000000086152,1.6113731352207115e+30,6.522179302282974e+36,0.0,0.0,0.0
-23.199999999999996,1.41665472687281e+18,1.890357609732019e-10,1.8903574544481583e-10,1.0000000000018903,2.099700000008789,1.5175340691213185e+30,6.020730328001922e+36,-1.1805916207174113e+21,1.1805916207174113e+21,-1.9608772670929512e-16
-23.18,1.3611069039697997e+18,1.9285453633904163e-10,1.928545201531894e-10,1.0000000000019285,2.0997000000089665,1.4291597648042422e+30,5.557834582964433e+36,-1.1805916207174113e+21,1.1805916207174113e+21,-2.1241929739236596e-16
-23.159999999999997,1.30773714228805e+18,1.967504560677762e-10,1.9675043909278203e-10,1.0000000000019675,2.0997000000091477,1.3459319793182388e+30,5.130527954047356e+36,5.902958103587057e+20,5.902958103587057e+20,1.1505553829720516e-16
-23.14,1.25646003882691e+18,2.0072507858074188e-10,2.0072506064421514e-10,1.0000000000020073,2.0997000000093324,1.2675510027387807e+30,4.736074219974772e+36,-1.1805916207174113e+21,1.1805916207174113e+21,-2.4927635208242367e-16
-23.119999999999997,1.2071935392851837e+18,2.0477999377191596e-10,2.0477997483965872e-10,1.0000000000020477,2.0997000000095207,1.1937345788885152e+30,4.3719475301589925e+36,0.0,0.0,0.0
-23.1,1.1598588067568878e+18,2.0891682366700853e-10,2.0891680386321636e-10,1.0000000000020892,2.0997000000097135,1.1242168889103614e+30,4.03581623063451e+36,-1.1805916207174113e+21,1.1805916207174113e+21,-2.925285058547654e-16
-23.08,1.1143800955752456e+18,2.1313722305249922e-10,2.131372024286209e-10,1.0000000000021314,2.0997000000099098,1.0587475940321842e+30,3.7255279335111666e+36,5.902958103587057e+20,5.902958103587057e+20,1.5844617276775333e-16
-23.060000000000002,1.0706846301035946e+18,2.1744288013936133e-10,2.174428584269668e-10,1.0000000000021745,2.09970000001011,9.970909340771772e+29,3.439095734344236e+36,0.0,0.0,0.0
-23.04,1.0287024882787165e+18,2.2183551725002596e-10,2.2183549456397867e-10,1.0000000000022184,2.0997000000103143,9.390248784722736e+29,3.1746854891616753e+36,0.0,0.0,0.0
-23.019999999999996,9.883664897207279e+17,2.2631689149533438e-10,2.2631686771552385e-10,1.000000000002263,2.099700000010522,8.843403266984321e+29,2.930604069681559e+36,0.0,0.0,0.0
-23.0,9.496120882300927e+17,2.3088879548128946e-10,2.3088877042802915e-10,1.0000000000023088,2.099700000010735,8.328403553029008e+29,2.705288521510289e+36,0.0,0.0,0.0
-22.979999999999997,9.123772684998962e+17,2.35553058030479e-10,2.355530318366377e-10,1.0000000000023554,2.0997000000109516,7.843395087619746e+29,2.497296055898251e+36,0.0,0.0,0.0
-22.96,8.766024468782181e+17,2.403115449092074e-10,2.4031151753220153e-10,1.0000000000024032,2.099700000011173,7.386631316409181e+29,2.305294810966586e+36,-5.902958103587057e+20,5.902958103587057e+20,-2.560607946575529e-16
-22.939999999999998,8.422303760214746e+17,2.4516615957651734e-10,2.451661309741338e-10,1.0000000000024516,2.099700000011399,6.956467396456881e+29,2.1280553232435182e+36,0.0,0.0,0.0
-22.92,8.092060532865573e+17,2.501188439386462e-10,2.5011881398460995e-10,1.000000000002501,2.099700000011629,6.551354273018326e+29,1.9644426549012193e+36,2.9514790517935283e+20,2.9514790517935283e+20,1.5024506111802577e-16
-22.9,7.774766327147736e+17,2.551715791307258e-10,2.5517154766088567e-10,1.0000000000025517,2.099700000011864,6.169833101274178e+29,1.8134091262784536e+36,0.0,0.0,0.0
-22.880000000000003,7.469913404671341e+17,2.6032638631498514e-10,2.6032635329104373e-10,1.0000000000026033,2.0997000000121036,5.810529992914286e+29,1.673987607154374e+36,0.0,0.0,0.0
-22.86,7.177013935752882e+17,2.6558532747734976e-10,2.655852927513609e-10,1.0000000000026559,2.0997000000123482,5.4721510686541204e+29,1.5452853238128335e+36,0.0,0.0,0.0
-22.839999999999996,6.895599218784456e+17,2.709505062680317e-10,2.7095046991030307e-10,1.0000000000027096,2.099700000012598,5.153477798873511e+29,1.4264781422429745e+36,-2.9514790517935283e+20,2.9514790517935283e+20,-2.0690663937295898e-16
-22.82,6.625218930210867e+17,2.764240688257435e-10,2.764240309234147e-10,1.0000000000027642,2.0997000000128523,4.85336261559302e+29,1.3168052908677512e+36,2.9514790517935283e+20,2.9514790517935283e+20,2.2413928501299763e-16
-22.799999999999997,6.365440403915601e+17,2.8200820464847596e-10,2.820081650005564e-10,1.0000000000028202,2.0997000000131116,4.5707247799891146e+29,1.2155644890084145e+36,-1.4757395258967641e+20,1.4757395258967641e+20,-1.2140359350232181e-16
-22.78,6.115847938863412e+17,2.877051474609403e-10,2.8770510600072853e-10,1.000000000002877,2.0997000000133763,4.304546490568467e+29,1.1221074498908033e+36,1.4757395258967641e+20,1.4757395258967641e+20,1.3151494181133837e-16
-22.759999999999998,5.876042133889249e+17,2.9351717611625885e-10,2.9351713262417354e-10,1.0000000000029352,2.099700000013647,4.053869217981918e+29,1.0358357293964104e+36,0.0,0.0,0.0
-22.740000000000002,5.645639248571899e+17,2.9944661549451297e-10,2.994465699423113e-10,1.0000000000029945,2.0997000000139225,3.8177902532842756e+29,9.561968939771655e+35,1.4757395258967641e+20,1.4757395258967641e+20,1.5433421149727737e-16
-22.72,5.4242705891667814e+17,3.054958374534572e-10,3.0549578986479013e-10,1.000000000003055,2.0997000000142036,3.595459457206748e+29,8.826809831944393e+35,1.4757395258967641e+20,1.4757395258967641e+20,1.6718825406631592e-16
-22.699999999999996,5.211581918617881e+17,3.116672617631379e-10,3.116672121640344e-10,1.0000000000031166,2.099700000014491,3.386076198737382e+29,8.148172442314041e+35,0.0,0.0,0.0
-22.68,5.007232889702643e+17,3.179633570689724e-10,3.179633052538297e-10,1.0000000000031797,2.099700000014783,3.1888864719846285e+29,7.521711174677328e+35,-1.4757395258967641e+20,1.4757395258967641e+20,-1.9619723038745605e-16
-22.659999999999997,4.81089650040361e+17,3.2438664189049997e-10,3.243865877249022e-10,1.0000000000032438,2.099700000015082,3.0031801809417173e+29,6.943414538143578e+35,0.0,0.0,0.0
-22.64,4.622258570635937e+17,3.3093968562718503e-10,3.309396291890558e-10,1.0000000000033094,2.0997000000153867,2.82828858237407e+29,6.409579459899053e+35,1.4757395258967641e+20,1.4757395258967641e+20,2.302395787345515e-16
-22.619999999999997,4.44101723949168e+17,3.376251095800441e-10,3.3762505060059607e-10,1.0000000000033762,2.0997000000156976,2.663581877621128e+29,5.9167875728967654e+35,0.0,0.0,0.0
-22.6,4.2668824821984954e+17,3.4444558799999643e-10,3.4444552622903845e-10,1.0000000000034444,2.0997000000160146,2.5084669446413847e+29,5.461883326638399e+35,0.0,0.0,0.0
-22.58,4.099575646017616e+17,3.5140384916530407e-10,3.514037845014121e-10,1.000000000003514,2.099700000016338,2.36238520213166e+29,5.041953780876461e+35,0.0,0.0,0.0
-22.560000000000002,3.93882900434053e+17,3.5850267647225424e-10,3.5850260886060254e-10,1.0000000000035851,2.0997000000166683,2.2248105980318806e+29,4.6543099528530366e+35,0.0,0.0,0.0
-22.54,3.784385328268816e+17,3.6574490954394537e-10,3.657448389091262e-10,1.0000000000036575,2.099700000017005,2.0952477151687827e+29,4.296469598628596e+35,-7.378697629483821e+19,7.378697629483821e+19,-1.7173853699538052e-16
-22.519999999999996,3.635997474993451e+17,3.731334453690953e-10,3.731333717321053e-10,1.0000000000037312,2.0997000000173482,1.973229987219359e+29,3.966141318247236e+35,-7.378697629483821e+19,7.378697629483821e+19,-1.8604213431571611e-16
-22.5,3.4934279923134074e+17,3.8067123945408787e-10,3.80671162674178e-10,1.0000000000038067,2.099700000017699,1.8583180185681145e+29,3.661209882953522e+35,-7.378697629483821e+19,7.378697629483821e+19,-2.0153703612130327e-16
-22.479999999999997,3.3564487386613485e+17,3.883613070172169e-10,3.8836122692187295e-10,1.0000000000038836,2.0997000000180566,1.750098002008002e+29,3.379722690506656e+35,0.0,0.0,0.0
-22.46,3.224840518028796e+17,3.9620672418035553e-10,3.9620664050665086e-10,1.0000000000039622,2.099700000018421,1.6481802285877878e+29,3.1198772618605643e+35,-3.6893488147419103e+19,3.6893488147419103e+19,-1.1825294894838312e-16
-22.439999999999998,3.098392729205381e+17,4.0421062921057967e-10,4.0421054199406183e-10,1.000000000004042,2.0997000000187933,1.5521976842387547e+29,2.8800096991434296e+35,0.0,0.0,0.0
-22.42,2.9769030287723514e+17,4.1237622377489796e-10,4.123761328116261e-10,1.0000000000041238,2.099700000019173,1.4618047281276793e+29,2.658584031031399e+35,-3.6893488147419103e+19,3.6893488147419103e+19,-1.3877111812590932e-16
-22.4,2.860177007309587e+17,4.2070677421461113e-10,4.2070667944554154e-10,1.000000000004207,2.0997000000195607,1.3766758479763906e+29,2.4541823772875286e+35,3.6893488147419103e+19,3.6893488147419103e+19,1.5032895596280462e-16
-22.380000000000003,2.7480278782993984e+17,4.2920561285686997e-10,4.2920551407868896e-10,1.0000000000042921,2.0997000000199555,1.2965044878662195e+29,2.2654958694881675e+35,0.0,0.0,0.0
-22.36,2.640276179227933e+17,4.3787613934795106e-10,4.378760364159312e-10,1.0000000000043787,2.0997000000203587,1.2210019443051954e+29,2.0913162697959058e+35,3.6893488147419103e+19,3.6893488147419103e+19,1.7641266000861498e-16
-22.339999999999996,2.5367494844071475e+17,4.4672182200587155e-10,4.467217147771369e-10,1.0000000000044673,2.09970000002077,1.1498963265840243e+29,1.9305282341129e+35,0.0,0.0,0.0
-22.32,2.4372821290568083e+17,4.557461992171759e-10,4.557460873384915e-10,1.0000000000045575,2.0997000000211896,1.0829315776756728e+29,1.7821021700705727e+35,0.0,0.0,0.0
-22.299999999999997,2.341714944205404e+17,4.6495288084528924e-10,4.6495276419827344e-10,1.0000000000046496,2.0997000000216177,1.0198665521533678e+29,1.6450876441232216e+35,0.0,0.0,0.0
-22.28,2.249895001986086e+17,4.743455496840947e-10,4.743454281896136e-10,1.0000000000047435,2.0997000000220547,9.604741478069036e+28,1.5186072955288505e+35,-3.6893488147419103e+19,3.6893488147419103e+19,-2.429427602647398e-16
-22.259999999999998,2.1616753709191898e+17,4.839279629197138e-10,4.839278364097807e-10,1.0000000000048392,2.0997000000225,9.045404878290953e+28,1.401851218244665e+35,0.0,0.0,0.0
-22.240000000000002,2.0769148807907875e+17,4.937039536419509e-10,4.937038220832457e-10,1.000000000004937,2.099700000022954,8.51864150628435e+28,1.2940717747636901e+35,3.6893488147419103e+19,3.6893488147419103e+19,2.850959628406482e-16
-22.22,1.9954778967499846e+17,5.036774323704553e-10,5.036772953675397e-10,1.0000000000050369,2.099700000023418,8.022554444937283e+28,1.194578808681912e+35,-1.8446744073709552e+19,1.8446744073709552e+19,-1.5442038274230093e-16
-22.199999999999996,1.9172341022644438e+17,5.138523886223705e-10,5.138522458885017e-10,1.0000000000051386,2.0997000000238915,7.555357244990585e+28,1.102735225341333e+35,-1.8446744073709552e+19,1.8446744073709552e+19,-1.6728160134067624e-16
-22.18,1.842058290586038e+17,5.242328925030398e-10,5.242327436866503e-10,1.0000000000052423,2.0997000000243737,7.115367491890917e+28,1.0179529122489509e+35,-1.8446744073709552e+19,1.8446744073709552e+19,-1.81213992884149e-16
-22.159999999999997,1.7698301643932758e+17,5.348230963500595e-10,5.348229412810119e-10,1.0000000000053482,2.099700000024866,6.701000747281159e+28,9.396889731488754e+34,0.0,0.0,0.0
-22.14,1.7004341432901104e+17,5.456272363758889e-10,5.456270747858755e-10,1.0000000000054563,2.0997000000253685,6.310764843311019e+28,8.674422516330133e+34,-1.8446744073709552e+19,1.8446744073709552e+19,-2.126565845590928e-16
-22.119999999999997,1.633759178852451e+17,5.5664963437244e-10,5.566494659370711e-10,1.0000000000055664,2.099700000025881,5.943254509220577e+28,8.00750122028854e+34,1.8446744073709552e+19,1.8446744073709552e+19,2.3036812452313174e-16
-22.1,1.569698576927192e+17,5.678946994343334e-10,5.678945237086839e-10,1.000000000005679,2.0997000000264037,5.597146310848746e+28,7.391855270159402e+34,-9.223372036854776e+18,9.223372036854776e+18,-1.2477740317935173e-16
-22.08,1.5081498268986275e+17,5.793669297313784e-10,5.793667464199208e-10,1.0000000000057936,2.099700000026937,5.271193884839181e+28,6.82354243000826e+34,1.8446744073709552e+19,1.8446744073709552e+19,2.703394902692579e-16
-22.060000000000002,1.4490144376497773e+17,5.910709142986855e-10,5.910707233163724e-10,1.0000000000059106,2.099700000027481,4.964223450387775e+28,6.298923557403511e+34,0.0,0.0,0.0
-22.04,1.3921977799554229e+17,6.030113348801962e-10,6.030111359415714e-10,1.00000000000603,2.0997000000280366,4.675129582362422e+28,5.814639300478968e+34,0.0,0.0,0.0
-22.019999999999996,1.3376089350553109e+17,6.151929677935865e-10,6.15192760545683e-10,1.000000000006152,2.099700000028603,4.402871230579397e+28,5.367588586614221e+34,-9.223372036854776e+18,9.223372036854776e+18,-1.7183441544324222e-16
-22.0,1.2851605491646792e+17,6.27620685844778e-10,6.276204700422126e-10,1.0000000000062763,2.0997000000291806,4.1464679708981625e+28,4.954908764982005e+34,0.0,0.0,0.0
-21.979999999999997,1.234768693689517e+17,6.402994602822198e-10,6.402992356344774e-10,1.000000000006403,2.0997000000297703,3.9049964746349254e+28,4.57395727580925e+34,0.0,0.0,0.0
-21.96,1.1863527309230437e+17,6.532343627657689e-10,6.532341287829375e-10,1.0000000000065323,2.0997000000303716,3.6775871835826877e+28,4.222294728973671e+34,0.0,0.0,0.0
-21.939999999999998,1.1398351850080352e+17,6.664305674219565e-10,6.664303236749498e-10,1.0000000000066642,2.099700000030985,3.4634211786621525e+28,3.8976692835776774e+34,0.0,0.0,0.0
